user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,product_id,product_name,product_link
266686,12-03-2015 22:05,18-03-2015 15:35,47.0,RNWFHVLPBELTZ,Ads,FireFox,M,35,24.160.142.19,B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,https://www.amazon.in/Rico-1500-W-immersion-water-heater/dp/B0123P3PWE/ref=sr_1_272?qid=1672923606&s=kitchen&sr=1-272
109889,09-01-2015 08:25,19-01-2015 02:06,24.0,VOUEOOOOPPQIL,SEO,IE,F,38,229.140.243.157,B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaster-Black/dp/B06XPYRWV5/ref=sr_1_124?qid=1672923597&s=kitchen&sr=1-124
277953,24-01-2015 19:54,02-05-2015 16:18,50.0,PMQDRZVJWIHWH,Ads,Safari,M,27,113.158.14.87,B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094QZLJQ6/ref=sr_1_252?qid=1672903007&s=computers&sr=1-252
128699,24-06-2015 12:34,30-08-2015 06:01,19.0,CKNLCTGZVBVQZ,Ads,Chrome,M,22,22.6.33.188,B07HZ2QCGR,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,https://www.amazon.in/POPIO-Charging-Cable-OnePlus-Devices/dp/B07HZ2QCGR/ref=sr_1_228?qid=1672909135&s=electronics&sr=1-228
10766,15-06-2015 16:47,14-08-2015 17:26,20.0,EVXMNTHXHTJLD,Direct,Chrome,M,31,137.254.34.209,B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),https://www.amazon.in/Atomberg-Renesa-Motor-Remote-Ceiling/dp/B08Y5QJXSR/ref=sr_1_158?qid=1672923598&s=kitchen&sr=1-158
21095,27-01-2015 00:25,12-04-2015 11:19,32.0,MNXEGCDIWLFFJ,SEO,IE,F,26,4.112.58.226,B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",https://www.amazon.in/Solero-TB301-Charging-480Mbps-1-5-Meter/dp/B08Y1TFSP6/ref=sr_1_72?qid=1672895762&s=electronics&sr=1-72
321334,22-01-2015 16:53,08-04-2015 17:29,49.0,MASJAFNKZDJZB,SEO,Chrome,F,47,171.137.88.207,B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",https://www.amazon.in/Charging-Braided-Charger-Samsung-Galaxy/dp/B08QSDKFGQ/ref=sr_1_170?qid=1672909133&s=electronics&sr=1-170
365728,17-04-2015 00:23,09-07-2015 06:49,29.0,CBUSVCYYFEZTV,Ads,Chrome,M,26,87.191.61.80,B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),https://www.amazon.in/Visio-World-inches-VW32A-Ready/dp/B07MKFNHKG/ref=sr_1_58?qid=1672909126&s=electronics&sr=1-58
223589,01-07-2015 18:56,07-10-2015 09:39,65.0,TXIXZVDDMDAFB,Ads,Chrome,F,32,201.6.22.242,B097XJQZ8H,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",https://www.amazon.in/Cookwell-Bullet-Mixer-Grinder-Silver/dp/B097XJQZ8H/ref=sr_1_148?qid=1672923597&s=kitchen&sr=1-148
346830,20-02-2015 04:35,31-03-2015 09:47,39.0,LZQEVCBAKOYKF,Ads,IE,F,33,245.89.149.124,B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",https://www.amazon.in/ZEBRONICS-Zeb-Dash-Wireless-Receiver-Buttons/dp/B08YDFX7Y1/ref=sr_1_46?qid=1672902996&s=computers&sr=1-46
234893,14-01-2015 22:29,19-02-2015 01:09,45.0,VRROGCYKOQIPI,SEO,IE,M,19,218.234.156.5,B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_3?qid=1672902995&s=computers&sr=1-3
172160,07-06-2015 18:31,05-10-2015 07:14,18.0,NBZLJYJCWIWPO,Ads,Chrome,M,34,26.65.211.113,B09H7JDJCW,"PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium",https://www.amazon.in/PHILIPS-Coffee-HD7432-20-Medium/dp/B09H7JDJCW/ref=sr_1_483?qid=1672923615&s=kitchen&sr=1-483
334022,10-03-2015 10:59,28-03-2015 11:34,23.0,JUKRBGVZDNTLC,SEO,Chrome,M,35,101.255.80.94,B0B97D658R,"Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car, Office, Babies, humidifiers for home, air humidifier for room (WOODEN HUMIDIFIRE-A)",https://www.amazon.in/Larrito-Humidifiers-Humidifier-humidifiers-HUMIDIFIRE/dp/B0B97D658R/ref=sr_1_484?qid=1672923617&s=kitchen&sr=1-484
295462,14-05-2015 09:47,25-06-2015 06:34,32.0,KDWBVTKWMIDSX,Direct,Safari,F,31,191.71.71.71,B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),https://www.amazon.in/MI-inches-Smart-Android-Bezel-Less/dp/B0B6F98KJJ/ref=sr_1_115?qid=1672909129&s=electronics&sr=1-115
92624,22-02-2015 16:14,05-03-2015 08:47,21.0,SLYJHBMNZYZSN,SEO,Chrome,M,22,25.50.211.36,B08N1WL9XW,"FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,Micro USB & Lightning Iphone Cable,Made in India,1.5 Meter Long Cable(T101)",https://www.amazon.in/FLiX-Textured-charging-Lightning-Smartphones/dp/B08N1WL9XW/ref=sr_1_293?qid=1672909139&s=electronics&sr=1-293
22976,04-02-2015 14:49,06-02-2015 08:33,40.0,XRPRQHOLDEZWB,SEO,IE,F,44,7.97.195.205,B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",https://www.amazon.in/Inalsa-Robot-1000-800-Watt-Blender/dp/B0747VDH9L/ref=sr_1_269?qid=1672923605&s=kitchen&sr=1-269
356995,22-04-2015 00:21,16-06-2015 03:18,24.0,APEJOUNKNGMHX,Direct,Safari,M,24,97.192.37.189,B09NTHQRW3,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_140?qid=1672923597&s=kitchen&sr=1-140
364268,08-01-2015 22:03,13-01-2015 16:43,34.0,GZRKLIZRSJWUP,SEO,Chrome,F,30,123.189.189.86,B09QS9X16F,"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS9X16F/ref=sr_1_218?qid=1672895814&s=electronics&sr=1-218
254098,03-04-2015 15:05,28-07-2015 05:58,22.0,TBGOADORIDXUU,Direct,IE,M,28,51.147.17.31,B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110
81050,12-06-2015 16:38,18-06-2015 11:30,64.0,ZBZIJFXXXHYXU,Ads,FireFox,M,32,19.168.95.235,B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),https://www.amazon.in/Samsung-inches-Wondertainment-Ready-UA32TE40AAKBXL/dp/B08PV1X771/ref=sr_1_171?qid=1672909133&s=electronics&sr=1-171
130331,12-01-2015 03:32,27-01-2015 18:46,40.0,NBMFRBJMQLGVW,SEO,IE,M,38,147.173.243.165,B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",https://www.amazon.in/Duracell-Chhota-Power-Coins-2016-5/dp/B08Y57TPDM/ref=sr_1_368?qid=1672903013&s=computers&sr=1-368
107739,04-08-2015 07:58,05-09-2015 13:12,18.0,PNHHDTSZGZIAF,Ads,Chrome,F,33,219.122.189.153,B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",https://www.amazon.in/Lenovo-Megapixel-Ultra-Wide-Rotation-Plug-n-Play/dp/B09P22HXH6/ref=sr_1_323?qid=1672903011&s=computers&sr=1-323
213950,13-07-2015 21:58,18-08-2015 17:53,24.0,VBYHOKPDPYENG,Direct,Safari,F,51,94.6.82.26,B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_6?qid=1672895748&s=electronics&sr=1-6
15551,07-01-2015 11:51,07-01-2015 11:51,11.0,LCIDSXJYNIOGD,SEO,IE,M,30,86.76.227.179,B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",https://www.amazon.in/Lenovo-GY50R91293-Wireless-Mouse-Black/dp/B07J2NGB69/ref=sr_1_258?qid=1672903007&s=computers&sr=1-258
136447,15-08-2015 12:18,05-11-2015 09:33,63.0,UDREKPRAIFHGI,SEO,Chrome,M,39,60.250.211.43,B08VGM3YMF,"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",https://www.amazon.in/Heart-Home-Foldable-Organiser-HEARTXY11447/dp/B08VGM3YMF/ref=sr_1_196?qid=1672923601&s=kitchen&sr=1-196
290529,14-04-2015 11:25,10-06-2015 21:41,26.0,CZSQYITEHCNDY,Direct,Chrome,M,23,255.245.66.93,B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset",https://www.amazon.in/TP-Link-Archer-A6-Wireless-Internet/dp/B07W9KYT62/ref=sr_1_415?qid=1672903016&s=computers&sr=1-415
36499,28-05-2015 04:45,03-06-2015 18:16,23.0,JSYUSCAVMVYBG,SEO,FireFox,M,39,149.80.132.193,B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,https://www.amazon.in/AmazonBasics-Digital-Optical-Converter-Adapter/dp/B07KSB1MLX/ref=sr_1_179?qid=1672909133&s=electronics&sr=1-179
139493,10-02-2015 07:24,24-04-2015 08:06,73.0,WJBIAVLNGHKGB,Direct,FireFox,M,27,92.216.101.49,B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),https://www.amazon.in/Maono-AU-400-Lavalier-Microphone-Black/dp/B07JF9B592/ref=sr_1_237?qid=1672903006&s=computers&sr=1-237
255803,29-05-2015 15:17,27-06-2015 19:33,27.0,MKADQKWTENRLS,Direct,Chrome,F,56,148.178.127.209,B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC128KA/dp/B09MT84WV5/ref=sr_1_66?qid=1672895762&s=electronics&sr=1-66
98274,06-06-2015 14:22,04-09-2015 03:40,45.0,OVFMADSKFWKGN,Ads,FireFox,M,38,183.142.54.42,B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,https://www.amazon.in/HUL-Pureit-Mineral-mounted-Purifier/dp/B08BJN4MP3/ref=sr_1_317?qid=1672923609&s=kitchen&sr=1-317
226949,06-01-2015 23:43,12-02-2015 16:58,9.0,HBCNXCCIVSYNL,Ads,Chrome,F,29,28.193.53.231,B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094QZLJQ6/ref=sr_1_252?qid=1672903007&s=computers&sr=1-252
336551,05-03-2015 14:16,26-03-2015 04:40,41.0,YLUODWOQCDNIJ,Ads,Safari,M,18,236.165.78.92,B0756KCV5K,Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),https://www.amazon.in/Prestige-PIC-15-0-1900-Watt-Induction/dp/B0756KCV5K/ref=sr_1_452?qid=1672923614&s=kitchen&sr=1-452
159157,03-01-2015 10:59,06-02-2015 14:35,54.0,XYFTPYFIEWDPV,SEO,IE,M,43,190.36.93.70,B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,https://www.amazon.in/2000-Watt-Heater-White-HN-2500-India/dp/B0BMTZ4T1D/ref=sr_1_165?qid=1672923598&s=kitchen&sr=1-165
14292,10-08-2015 03:48,29-08-2015 08:25,19.0,LVUCSKHKGGLXU,SEO,IE,M,20,135.208.80.219,B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",https://www.amazon.in/Eopora-Ceramic-Heating-Bedroom-Electric/dp/B0B9F9PT8R/ref=sr_1_235?qid=1672923603&s=kitchen&sr=1-235
348106,07-01-2015 09:59,07-01-2015 10:00,34.0,CTSHKKMOCSXMX,Ads,IE,F,34,125.132.93.106,B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),https://www.amazon.in/Boat-BassHeads-100-Inspired-Earphones/dp/B07GQD4K6L/ref=sr_1_69?qid=1672895762&s=electronics&sr=1-69
168764,28-07-2015 01:39,26-09-2015 03:51,10.0,IHZYNKDZQCUYH,SEO,Chrome,M,19,11.94.190.144,B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),https://www.amazon.in/boAt-Bassheads-242-Wired-Earphones/dp/B08H9Z3XQW/ref=sr_1_58?qid=1672902997&s=computers&sr=1-58
164391,08-07-2015 15:15,09-07-2015 06:31,32.0,DFAAJGTRNKKCP,SEO,Chrome,F,27,46.179.6.49,B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_47?qid=1672923592&s=kitchen&sr=1-47
175617,19-05-2015 00:14,15-09-2015 17:34,14.0,BUMYRZHPDXFQO,Direct,Chrome,M,31,199.254.48.183,B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.",https://www.amazon.in/HP-150-Ambidextrous-Wireless-Mouse/dp/B09GB5B4BK/ref=sr_1_113?qid=1672903000&s=computers&sr=1-113
345692,21-04-2015 04:30,27-06-2015 10:20,54.0,ZNUORVRQFXMTB,SEO,FireFox,F,36,15.219.203.49,B0B23LW7NV,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130
106916,29-01-2015 11:41,16-04-2015 02:09,22.0,WHPWLAPWPDQYZ,SEO,Chrome,F,25,206.85.27.126,B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey",https://www.amazon.in/Essentials-Sleeve-Microsoft-Surface-Go/dp/B07LFWP97N/ref=sr_1_413?qid=1672903016&s=computers&sr=1-413
243745,27-02-2015 21:34,30-03-2015 17:27,34.0,XVLRGWOHKTUUE,Ads,FireFox,M,33,164.195.46.97,B0BMGG6NKT,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGG6NKT/ref=sr_1_140?qid=1672895784&s=electronics&sr=1-140
323803,14-03-2015 13:11,22-04-2015 09:49,37.0,SCRZCMZASQXXC,Direct,Chrome,M,21,70.233.60.96,B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",https://www.amazon.in/AGARO-Double-Layered-Boiling-Protection/dp/B0B3TBY2YX/ref=sr_1_433_mod_primary_new?qid=1672923613&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-433
10651,28-01-2015 08:23,27-04-2015 09:27,44.0,EYDPFAROMLKWY,Direct,IE,F,23,100.169.27.132,B09X5C9VLK,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_31?qid=1672923592&s=kitchen&sr=1-31
247256,30-03-2015 08:05,09-07-2015 02:46,39.0,ZFNFACBVABCNT,SEO,FireFox,M,24,141.62.1.38,B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",https://www.amazon.in/Fire-Boltt-Smartwatch-Monitoring-Continuous-BSW005/dp/B0972BQ2RS/ref=sr_1_180?qid=1672903004&s=computers&sr=1-180
327859,17-04-2015 05:23,11-06-2015 07:43,42.0,RNNQZZIKVUPWI,SEO,Safari,F,46,151.187.69.56,B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",https://www.amazon.in/Sounce-Type-C-Compatible-Smartphone-Charging/dp/B09RZS1NQT/ref=sr_1_41?qid=1672909125&s=electronics&sr=1-41
32633,04-07-2015 09:26,07-09-2015 09:12,29.0,HFXLVZSUDMTTK,SEO,FireFox,F,29,132.69.147.59,B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,https://www.amazon.in/AGARO-Type-C-Charging-Braided-1-2Meters/dp/B07PFJ5VQD/ref=sr_1_251?qid=1672909136&s=electronics&sr=1-251
283076,08-07-2015 08:19,13-08-2015 03:38,23.0,EBYTEYLBQNWVT,Ads,Chrome,F,24,117.209.158.97,B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),https://www.amazon.in/Spring-Chef-Stainless-Restaurant-Installation/dp/B0BP89YBC1/ref=sr_1_419?qid=1672923613&s=kitchen&sr=1-419
363918,21-02-2015 00:06,23-04-2015 15:44,52.0,SYNWJYCOGGHXX,SEO,Safari,F,33,43.203.167.29,B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_418?qid=1672895872&s=electronics&sr=1-418
166323,15-04-2015 16:01,03-07-2015 15:20,23.0,ONXBFHNEPDLPQ,SEO,IE,F,40,213.99.152.141,B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_110?qid=1672895777&s=electronics&sr=1-110
248638,16-04-2015 07:19,26-05-2015 22:42,20.0,KZJYHDYLWCTMC,Ads,Safari,F,29,151.135.167.170,B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",https://www.amazon.in/ECOVACS-Robotic-Powerful-Advanced-Technology/dp/B0B19VJXQZ/ref=sr_1_323?qid=1672923609&s=kitchen&sr=1-323
35479,27-05-2015 21:10,24-06-2015 06:25,12.0,QJKNQMEYUWUFF,Direct,Safari,M,28,232.94.183.155,B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),https://www.amazon.in/OnePlus-inches-Ready-Android-32Y1/dp/B08B42LWKN/ref=sr_1_29?qid=1672909125&s=electronics&sr=1-29
207129,21-03-2015 09:52,13-05-2015 15:06,30.0,LIUDSOAQPSJTN,Ads,Chrome,M,38,224.55.180.151,B09H39KTTB,Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,https://www.amazon.in/Remote-Compatible-Samsung-Control-Works/dp/B09H39KTTB/ref=sr_1_246?qid=1672909136&s=electronics&sr=1-246
214661,08-04-2015 12:15,06-08-2015 11:32,11.0,JLTNMLYNXLGKB,SEO,Chrome,M,18,216.102.124.209,B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,https://www.amazon.in/HUL-Pureit-Mineral-mounted-Purifier/dp/B08BJN4MP3/ref=sr_1_317?qid=1672923609&s=kitchen&sr=1-317
375424,02-08-2015 11:39,27-11-2015 08:35,64.0,OFCVKVBYVJTJG,SEO,Chrome,F,32,58.235.132.103,B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),https://www.amazon.in/Zinq-Technologies-Cool-Slate-Five/dp/B082FTPRSK/ref=sr_1_233?qid=1672903006&s=computers&sr=1-233
192413,20-07-2015 11:14,05-09-2015 02:11,44.0,FJNWVISESIKJW,Ads,Chrome,M,36,191.157.58.68,B0B3XXSB1K,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),https://www.amazon.in/LG-inches-Ultra-55UQ7500PSF-Ceramic/dp/B0B3XXSB1K/ref=sr_1_445?qid=1672909146&s=electronics&sr=1-445
33426,14-01-2015 23:02,22-01-2015 23:41,57.0,RBXZMOFQWDSME,SEO,IE,M,53,91.5.11.188,B00LM4X3XE,Parker Quink Ink Bottle (Black),https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324
241359,28-02-2015 17:21,21-03-2015 00:36,21.0,KOTHEWLLJPLHZ,SEO,Chrome,M,39,150.38.43.33,B078G6ZF5Z,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",https://www.amazon.in/ORAIMO-SUPER-FAST-CHARGER/dp/B078G6ZF5Z/ref=sr_1_419?qid=1672903016&s=computers&sr=1-419
107197,08-05-2015 14:24,15-05-2015 23:08,55.0,HKDWQBSQSJFJC,SEO,FireFox,M,31,207.239.108.188,B08444S68L,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/Oppo-Mystery-Storage-Additional-Exchange/dp/B08444S68L/ref=sr_1_122?qid=1672895784&s=electronics&sr=1-122
52928,18-03-2015 15:33,31-03-2015 13:43,50.0,BGAISUEJCVTPC,Ads,IE,F,33,69.181.17.81,B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_498?qid=1672903019&s=computers&sr=1-498
212295,12-01-2015 15:01,12-01-2015 15:01,46.0,PQSQPZPLEPZVX,Ads,Chrome,M,32,40.92.117.57,B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094QZLJQ6/ref=sr_1_252?qid=1672903007&s=computers&sr=1-252
241543,23-05-2015 02:07,18-07-2015 19:37,64.0,SLKXHAAQVLSPI,SEO,IE,M,24,23.127.37.70,B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_78?qid=1672902998&s=computers&sr=1-78
119351,08-02-2015 07:29,16-02-2015 12:32,26.0,JLACSUAHHLHKW,Direct,Safari,F,33,178.105.164.255,B09NY7W8YD,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",https://www.amazon.in/POCO-C31-Shadow-Gray-RAM/dp/B09NY7W8YD/ref=sr_1_353?qid=1672895850&s=electronics&sr=1-353
35329,05-03-2015 10:04,13-06-2015 22:06,25.0,TMYYIFCWMDRTE,SEO,Chrome,F,36,13.217.117.40,B08HLC7Z3G,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",https://www.amazon.in/Inalsa-Electric-Kettle-Prism-Inox/dp/B08HLC7Z3G/ref=sr_1_229?qid=1672923603&s=kitchen&sr=1-229
